ID,Class,Skill,Talent Point Cost,Talent Level,Tooltip,Talent Level Necessary,Character Level Necessary
850200,Sorcerer,Ice needle,1,38,EP Attack Power increases by 521,78,10
850200,Sorcerer,Ice needle,1,39,EP Attack Power increases by 528,80,10
850200,Sorcerer,Ice needle,1,40,EP Attack Power increases by 534,82,10
850200,Sorcerer,Ice needle,1,41,EP Attack Power increases by 541,84,10
850200,Sorcerer,Ice needle,1,42,EP Attack Power increases by 547,86,10
850200,Sorcerer,Ice needle,1,43,EP Attack Power increases by 553,88,10
850200,Sorcerer,Ice needle,1,44,EP Attack Power increases by 560,90,10
850200,Sorcerer,Ice needle,1,45,EP Attack Power increases by 566,92,10
850200,Sorcerer,Ice needle,1,46,EP Attack Power increases by 572,94,10
850200,Sorcerer,Ice needle,1,47,EP Attack Power increases by 578,96,10
850200,Sorcerer,Ice needle,1,48,EP Attack Power increases by 584,98,10
850200,Sorcerer,Ice needle,1,49,EP Attack Power increases by 591,100,10
850200,Sorcerer,Ice needle,1,50,EP Attack Power increases by 597,102,10
850200,Sorcerer,Ice needle,1,51,EP Attack Power increases by 603,104,10
850200,Sorcerer,Ice needle,1,52,EP Attack Power increases by 609,106,10
850200,Sorcerer,Ice needle,1,53,EP Attack Power increases by 615,108,10
850200,Sorcerer,Ice needle,1,54,EP Attack Power increases by 621,110,10
850200,Sorcerer,Ice needle,1,55,EP Attack Power increases by 627,112,10
850200,Sorcerer,Ice needle,1,56,EP Attack Power increases by 633,114,10
850200,Sorcerer,Ice needle,1,57,EP Attack Power increases by 639,116,10
850200,Sorcerer,Ice needle,1,58,EP Attack Power increases by 645,118,10
850200,Sorcerer,Ice needle,1,59,EP Attack Power increases by 651,120,10
850200,Sorcerer,Ice needle,1,60,EP Attack Power increases by 657,122,10
850200,Sorcerer,Ice needle,1,61,EP Attack Power increases by 663,124,10
850200,Sorcerer,Ice needle,1,62,EP Attack Power increases by 669,126,10
850200,Sorcerer,Ice needle,1,63,EP Attack Power increases by 675,128,10
850200,Sorcerer,Ice needle,1,64,EP Attack Power increases by 681,130,10
850200,Sorcerer,Ice needle,1,65,EP Attack Power increases by 687,132,10
850200,Sorcerer,Ice needle,1,66,EP Attack Power increases by 693,134,10
850200,Sorcerer,Ice needle,1,67,EP Attack Power increases by 699,136,10
850200,Sorcerer,Ice needle,1,68,EP Attack Power increases by 705,138,10
850200,Sorcerer,Ice needle,1,69,EP Attack Power increases by 711,140,10
850200,Sorcerer,Ice needle,1,70,EP Attack Power increases by 717,142,10
850200,Sorcerer,Ice needle,1,71,EP Attack Power increases by 723,144,10
850200,Sorcerer,Ice needle,1,72,EP Attack Power increases by 729,146,10
850200,Sorcerer,Ice needle,1,73,EP Attack Power increases by 735,148,10
850200,Sorcerer,Ice needle,1,74,EP Attack Power increases by 741,150,10
850200,Sorcerer,Ice needle,1,75,EP Attack Power increases by 747,152,10
850200,Sorcerer,Ice needle,1,76,EP Attack Power increases by 753,154,10
850200,Sorcerer,Ice needle,1,77,EP Attack Power increases by 759,156,10
850200,Sorcerer,Ice needle,1,78,EP Attack Power increases by 765,158,10
850200,Sorcerer,Ice needle,1,79,EP Attack Power increases by 771,160,10
850200,Sorcerer,Ice needle,1,80,EP Attack Power increases by 777,162,10
850200,Sorcerer,Ice needle,1,81,EP Attack Power increases by 783,164,10
850200,Sorcerer,Ice needle,1,82,EP Attack Power increases by 789,166,10
850200,Sorcerer,Ice needle,1,83,EP Attack Power increases by 795,168,10
850200,Sorcerer,Ice needle,1,84,EP Attack Power increases by 801,170,10
850200,Sorcerer,Ice needle,1,85,EP Attack Power increases by 807,172,10
850200,Sorcerer,Ice needle,1,86,EP Attack Power increases by 813,174,10
850200,Sorcerer,Ice needle,1,87,EP Attack Power increases by 819,176,10
850200,Sorcerer,Ice needle,1,88,EP Attack Power increases by 825,178,10
850200,Sorcerer,Ice needle,1,89,EP Attack Power increases by 831,180,10
850200,Sorcerer,Ice needle,1,90,EP Attack Power increases by 837,182,10
850200,Sorcerer,Ice needle,1,91,EP Attack Power increases by 843,184,10
850200,Sorcerer,Ice needle,1,92,EP Attack Power increases by 849,186,10
850200,Sorcerer,Ice needle,1,93,EP Attack Power increases by 855,188,10
850200,Sorcerer,Ice needle,1,94,EP Attack Power increases by 861,190,10
850200,Sorcerer,Ice needle,1,95,EP Attack Power increases by 867,192,10
850200,Sorcerer,Ice needle,1,96,EP Attack Power increases by 873,194,10
850200,Sorcerer,Ice needle,1,97,EP Attack Power increases by 879,196,10
850200,Sorcerer,Ice needle,1,98,EP Attack Power increases by 885,198,10
850200,Sorcerer,Ice needle,1,99,EP Attack Power increases by 891,200,10
850210,Sorcerer,Ice needle,1,1,Activates Frostbite that decreases Movement Speed by 10% for 6 seconds in 10% chance. Movement Speed decreases by 25% when stacked 5 times,7,10
850210,Sorcerer,Ice needle,1,2,Activates Frostbite that decreases Movement Speed by 10% for 6 seconds in 12% chance. Movement Speed decreases by 25% when stacked 5 times,12,10
850210,Sorcerer,Ice needle,1,3,Activates Frostbite that decreases Movement Speed by 10% for 6 seconds in 14% chance. Movement Speed decreases by 25% when stacked 5 times,17,10
850210,Sorcerer,Ice needle,1,4,Activates Frostbite that decreases Movement Speed by 10% for 6 seconds in 16% chance. Movement Speed decreases by 25% when stacked 5 times,22,10
850210,Sorcerer,Ice needle,2,5,Activates Frostbite that decreases Movement Speed by 10% for 6 seconds in 18% chance. Movement Speed decreases by 25% when stacked 5 times,27,10
850210,Sorcerer,Ice needle,2,6,Activates Frostbite that decreases Movement Speed by 10% for 6 seconds in 20% chance. Movement Speed decreases by 25% when stacked 5 times,32,10
850210,Sorcerer,Ice needle,2,7,Activates Frostbite that decreases Movement Speed by 10% for 6 seconds in 22% chance. Movement Speed decreases by 25% when stacked 5 times,37,10
850210,Sorcerer,Ice needle,2,8,Activates Frostbite that decreases Movement Speed by 10% for 6 seconds in 24% chance. Movement Speed decreases by 25% when stacked 5 times,42,10
850210,Sorcerer,Ice needle,3,9,Activates Frostbite that decreases Movement Speed by 10% for 6 seconds in 26% chance. Movement Speed decreases by 25% when stacked 5 times,47,10
850210,Sorcerer,Ice needle,3,10,Activates Frostbite that decreases Movement Speed by 10% for 6 seconds in 28% chance. Movement Speed decreases by 25% when stacked 5 times,52,10
850310,Sorcerer,Lightning trap,1,1,Effect duration increases by 10% in 15% chance,11,28
850310,Sorcerer,Lightning trap,1,2,Effect duration increases by 15% in 15% chance,16,28
850310,Sorcerer,Lightning trap,1,3,Effect duration increases by 20% in 15% chance,21,28
850310,Sorcerer,Lightning trap,1,4,Effect duration increases by 25% in 15% chance,26,28
850310,Sorcerer,Lightning trap,1,5,Effect duration increases by 30% in 15% chance,31,28
850310,Sorcerer,Lightning trap,2,6,Effect duration increases by 35% in 15% chance,36,28
850310,Sorcerer,Lightning trap,2,7,Effect duration increases by 40% in 15% chance,41,28
850310,Sorcerer,Lightning trap,2,8,Effect duration increases by 45% in 15% chance,46,28
850310,Sorcerer,Lightning trap,2,9,Effect duration increases by 50% in 15% chance,51,28
850310,Sorcerer,Lightning trap,2,10,Effect duration increases by 55% in 15% chance,56,28
850310,Sorcerer,Lightning trap,3,11,Effect duration increases by 55% in 18% chance,66,28
850310,Sorcerer,Lightning trap,3,12,Effect duration increases by 55% in 21% chance,76,28
850310,Sorcerer,Lightning trap,3,13,Effect duration increases by 55% in 24% chance,86,28
850310,Sorcerer,Lightning trap,3,14,Effect duration increases by 55% in 27% chance,96,28
850310,Sorcerer,Lightning trap,3,15,Effect duration increases by 55% in 30% chance,106,28
850400,Sorcerer,Arcane pulse,1,1,EP Attack Power increases by 32,6,16
850400,Sorcerer,Arcane pulse,1,2,EP Attack Power increases by 62,8,16
850400,Sorcerer,Arcane pulse,1,3,EP Attack Power increases by 90,10,16
850400,Sorcerer,Arcane pulse,1,4,EP Attack Power increases by 116,12,16
850400,Sorcerer,Arcane pulse,1,5,EP Attack Power increases by 141,14,16
850400,Sorcerer,Arcane pulse,1,6,EP Attack Power increases by 164,16,16
850400,Sorcerer,Arcane pulse,1,7,EP Attack Power increases by 186,18,16
850400,Sorcerer,Arcane pulse,1,8,EP Attack Power increases by 206,20,16
850400,Sorcerer,Arcane pulse,1,9,EP Attack Power increases by 225,22,16
850400,Sorcerer,Arcane pulse,1,10,EP Attack Power increases by 243,24,16
850400,Sorcerer,Arcane pulse,1,11,EP Attack Power increases by 260,26,16
850400,Sorcerer,Arcane pulse,1,12,EP Attack Power increases by 276,28,16
850400,Sorcerer,Arcane pulse,1,13,EP Attack Power increases by 291,30,16
850400,Sorcerer,Arcane pulse,1,14,EP Attack Power increases by 306,32,16
850400,Sorcerer,Arcane pulse,1,15,EP Attack Power increases by 319,34,16
850400,Sorcerer,Arcane pulse,1,16,EP Attack Power increases by 332,36,16
850400,Sorcerer,Arcane pulse,1,17,EP Attack Power increases by 344,38,16
850400,Sorcerer,Arcane pulse,1,18,EP Attack Power increases by 356,40,16
850400,Sorcerer,Arcane pulse,1,19,EP Attack Power increases by 367,42,16
850400,Sorcerer,Arcane pulse,1,20,EP Attack Power increases by 378,44,16
850400,Sorcerer,Arcane pulse,1,21,EP Attack Power increases by 388,46,16
850400,Sorcerer,Arcane pulse,1,22,EP Attack Power increases by 398,48,16
850400,Sorcerer,Arcane pulse,1,23,EP Attack Power increases by 407,50,16
850400,Sorcerer,Arcane pulse,1,24,EP Attack Power increases by 416,52,16
850400,Sorcerer,Arcane pulse,1,25,EP Attack Power increases by 425,54,16
850400,Sorcerer,Arcane pulse,1,26,EP Attack Power increases by 434,56,16
850400,Sorcerer,Arcane pulse,1,27,EP Attack Power increases by 442,58,16
850400,Sorcerer,Arcane pulse,1,28,EP Attack Power increases by 450,60,16
850400,Sorcerer,Arcane pulse,1,29,EP Attack Power increases by 458,62,16
850400,Sorcerer,Arcane pulse,1,30,EP Attack Power increases by 465,64,16
850400,Sorcerer,Arcane pulse,1,31,EP Attack Power increases by 473,66,16
850400,Sorcerer,Arcane pulse,1,32,EP Attack Power increases by 480,68,16
850400,Sorcerer,Arcane pulse,1,33,EP Attack Power increases by 487,70,16
850400,Sorcerer,Arcane pulse,1,34,EP Attack Power increases by 494,72,16
850400,Sorcerer,Arcane pulse,1,35,EP Attack Power increases by 501,74,16
850400,Sorcerer,Arcane pulse,1,36,EP Attack Power increases by 508,76,16
850400,Sorcerer,Arcane pulse,1,37,EP Attack Power increases by 514,78,16
850400,Sorcerer,Arcane pulse,1,38,EP Attack Power increases by 521,80,16
850400,Sorcerer,Arcane pulse,1,39,EP Attack Power increases by 528,82,16
850400,Sorcerer,Arcane pulse,1,40,EP Attack Power increases by 534,84,16
850400,Sorcerer,Arcane pulse,1,41,EP Attack Power increases by 541,86,16
850400,Sorcerer,Arcane pulse,1,42,EP Attack Power increases by 547,88,16
850400,Sorcerer,Arcane pulse,1,43,EP Attack Power increases by 553,90,16
850400,Sorcerer,Arcane pulse,1,44,EP Attack Power increases by 560,92,16
850400,Sorcerer,Arcane pulse,1,45,EP Attack Power increases by 566,94,16
850400,Sorcerer,Arcane pulse,1,46,EP Attack Power increases by 572,96,16
850400,Sorcerer,Arcane pulse,1,47,EP Attack Power increases by 578,98,16
850400,Sorcerer,Arcane pulse,1,48,EP Attack Power increases by 584,100,16
850400,Sorcerer,Arcane pulse,1,49,EP Attack Power increases by 591,102,16
850400,Sorcerer,Arcane pulse,1,50,EP Attack Power increases by 597,104,16
850400,Sorcerer,Arcane pulse,1,51,EP Attack Power increases by 603,106,16
850400,Sorcerer,Arcane pulse,1,52,EP Attack Power increases by 609,108,16
850400,Sorcerer,Arcane pulse,1,53,EP Attack Power increases by 615,110,16
850400,Sorcerer,Arcane pulse,1,54,EP Attack Power increases by 621,112,16
850400,Sorcerer,Arcane pulse,1,55,EP Attack Power increases by 627,114,16
850400,Sorcerer,Arcane pulse,1,56,EP Attack Power increases by 633,116,16
850400,Sorcerer,Arcane pulse,1,57,EP Attack Power increases by 639,118,16
850400,Sorcerer,Arcane pulse,1,58,EP Attack Power increases by 645,120,16
850400,Sorcerer,Arcane pulse,1,59,EP Attack Power increases by 651,122,16
850400,Sorcerer,Arcane pulse,1,60,EP Attack Power increases by 657,124,16
850400,Sorcerer,Arcane pulse,1,61,EP Attack Power increases by 663,126,16
850400,Sorcerer,Arcane pulse,1,62,EP Attack Power increases by 669,128,16
850400,Sorcerer,Arcane pulse,1,63,EP Attack Power increases by 675,130,16
850400,Sorcerer,Arcane pulse,1,64,EP Attack Power increases by 681,132,16
850400,Sorcerer,Arcane pulse,1,65,EP Attack Power increases by 687,134,16
850400,Sorcerer,Arcane pulse,1,66,EP Attack Power increases by 693,136,16
850400,Sorcerer,Arcane pulse,1,67,EP Attack Power increases by 699,138,16
850400,Sorcerer,Arcane pulse,1,68,EP Attack Power increases by 705,140,16
850400,Sorcerer,Arcane pulse,1,69,EP Attack Power increases by 711,142,16
850400,Sorcerer,Arcane pulse,1,70,EP Attack Power increases by 717,144,16
850400,Sorcerer,Arcane pulse,1,71,EP Attack Power increases by 723,146,16
850400,Sorcerer,Arcane pulse,1,72,EP Attack Power increases by 729,148,16
850400,Sorcerer,Arcane pulse,1,73,EP Attack Power increases by 735,150,16
850400,Sorcerer,Arcane pulse,1,74,EP Attack Power increases by 741,152,16
850400,Sorcerer,Arcane pulse,1,75,EP Attack Power increases by 747,154,16
850400,Sorcerer,Arcane pulse,1,76,EP Attack Power increases by 753,156,16
850400,Sorcerer,Arcane pulse,1,77,EP Attack Power increases by 759,158,16
850400,Sorcerer,Arcane pulse,1,78,EP Attack Power increases by 765,160,16
850400,Sorcerer,Arcane pulse,1,79,EP Attack Power increases by 771,162,16
850400,Sorcerer,Arcane pulse,1,80,EP Attack Power increases by 777,164,16
850400,Sorcerer,Arcane pulse,1,81,EP Attack Power increases by 783,166,16
850400,Sorcerer,Arcane pulse,1,82,EP Attack Power increases by 789,168,16
850400,Sorcerer,Arcane pulse,1,83,EP Attack Power increases by 795,170,16
850400,Sorcerer,Arcane pulse,1,84,EP Attack Power increases by 801,172,16
850400,Sorcerer,Arcane pulse,1,85,EP Attack Power increases by 807,174,16
850400,Sorcerer,Arcane pulse,1,86,EP Attack Power increases by 813,176,16
850400,Sorcerer,Arcane pulse,1,87,EP Attack Power increases by 819,178,16
850400,Sorcerer,Arcane pulse,1,88,EP Attack Power increases by 825,180,16
850400,Sorcerer,Arcane pulse,1,89,EP Attack Power increases by 831,182,16
850400,Sorcerer,Arcane pulse,1,90,EP Attack Power increases by 837,184,16
850400,Sorcerer,Arcane pulse,1,91,EP Attack Power increases by 843,186,16
850400,Sorcerer,Arcane pulse,1,92,EP Attack Power increases by 849,188,16
850400,Sorcerer,Arcane pulse,1,93,EP Attack Power increases by 855,190,16
850400,Sorcerer,Arcane pulse,1,94,EP Attack Power increases by 861,192,16
850400,Sorcerer,Arcane pulse,1,95,EP Attack Power increases by 867,194,16
850400,Sorcerer,Arcane pulse,1,96,EP Attack Power increases by 873,196,16
850400,Sorcerer,Arcane pulse,1,97,EP Attack Power increases by 879,198,16
850400,Sorcerer,Arcane pulse,1,98,EP Attack Power increases by 885,200,16
850400,Sorcerer,Arcane pulse,1,99,EP Attack Power increases by 891,202,16
850600,Sorcerer,Fireblast,1,1,EP Attack Power increases by 32,10,26
850600,Sorcerer,Fireblast,1,2,EP Attack Power increases by 62,12,26
850600,Sorcerer,Fireblast,1,3,EP Attack Power increases by 90,14,26
850600,Sorcerer,Fireblast,1,4,EP Attack Power increases by 116,16,26
850600,Sorcerer,Fireblast,1,5,EP Attack Power increases by 141,18,26
850600,Sorcerer,Fireblast,1,6,EP Attack Power increases by 164,20,26
850600,Sorcerer,Fireblast,1,7,EP Attack Power increases by 186,22,26
850600,Sorcerer,Fireblast,1,8,EP Attack Power increases by 206,24,26
850600,Sorcerer,Fireblast,1,9,EP Attack Power increases by 225,26,26
850600,Sorcerer,Fireblast,1,10,EP Attack Power increases by 243,28,26
850600,Sorcerer,Fireblast,1,11,EP Attack Power increases by 260,30,26
850600,Sorcerer,Fireblast,1,12,EP Attack Power increases by 276,32,26
850600,Sorcerer,Fireblast,1,13,EP Attack Power increases by 291,34,26
850600,Sorcerer,Fireblast,1,14,EP Attack Power increases by 306,36,26
850600,Sorcerer,Fireblast,1,15,EP Attack Power increases by 319,38,26
